content_id,product_ids,lengths
7a51,"['0dd8', 'de4a']",2
7a5b,"['1198', '3fef']",2
7ac9,"['8b88', 'c448', '3006', 'e22e']",4
7af9,"['1150', '900a', '2407', 'fb9a']",4
7b03,['2fce'],1
7b04,"['1d3d', 'ef92']",2
7b09,['ef83'],1
7b13,"['3000', 'bf75', '04ea']",3
7b17,"['98fa', '28d6']",2
7b19,['112f'],1
7b1c,"['30b4', 'f0d7']",2
7b2f,['919e'],1
7b48,"['2272', '3388', '5056']",3
7b82,['0e05'],1
7bae,['0d7e'],1
7be3,['c60d'],1
7c2c,['36b5'],1
7ca0,"['23ec', 'ed7a', '2468']",3
7e0c,"['fe5f', 'c509', '369c', '01c8']",4
7e11,['fe9a'],1
7e1f,['e3e2'],1
7e38,"['bf78', '5047', '3388', '3240']",4
7e49,"['3388', '9f07', '1198', '60ba', '6093']",5
7e73,"['8842', '886c']",2
7e88,"['1cd1', '1cc2']",2
7e8b,['1cc2'],1
7e8f,"['848d', '1cc2']",2
7e93,['6692'],1
7e99,['015d'],1
7e9d,['0169'],1
7ea1,"['99fb', 'c1cf']",2
7ea5,"['ed7a', '9e7d', '23f8', '23ec', '4efc']",5
7ea9,"['e4b5', 'e4df']",2
7eba,['998c'],1
7ec2,"['e8f7', 'c057', '3f2f']",3
7eca,"['fd1c', '01a8', '88a4']",3
7ee2,"['9f01', '2284', 'e0dc', 'c4e8', '9965', '88f6', '1d3a', '6e8c']",8
7f1f,"['fe5f', '1d40', '01c8', '9ed1', '1d1c']",5
7f2c,"['6b23', '6fac', 'c554', '59a7', '01cb', 'f562', '68b2', '22ad', '6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93']",15
7f2f,"['fd53', '897a']",2
7f41,"['2488', '1198', '2485']",3
7f45,"['9e9b', 'c610', '89b9', '89de', '9ec2', '9ece', '9eb3']",7
7f5b,['33ef'],1
7fc8,"['fd60', 'c5c1', '1cc8', '01c8', 'e47f', 'c883', '6eda', '856e', '4cbd', '7499', '9b6c', '748e', '6032', '6053']",14
7fd0,"['0f98', 'ef6f', '105b', '63a9', 'c883', '2239', '63bb', '9b6c', '283c', '11e3', '4c1e', '0f1f', '20a9', '6b23', '748e', '4cbd', '7499', '6fac', 'c554', '59a7', '22ad', 'f562', '68b2', '01cb']",24
7fda,"['123e', '149b', '1407']",3
7fde,['e047'],1
7fe4,"['91c1', 'e439', 'c622', 'aa93', '608a', '6090', '06ef', '375f', 'bfa3', '283c', '9b6c', '11e3', '6032', '20a9', '4c1e', '7499', '0f1f', '748e', '1123']",19
7fe8,"['0163', '0166']",2
7fea,['aae0'],1
7fef,"['e0f3', '93d0']",2
7ff9,['e16a'],1
8174,['016f'],1
8224,"['c554', '334c', '9eb6']",3
8245,"['6be4', '5e85', '88a4', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '6b23', 'c554', 'f562', '22ad', '68b2']",16
8262,"['fb89', '7973', '5fd0']",3
827e,['1f4c'],1
8291,"['016f', '0175']",2
8294,['99a7'],1
8295,['9bca'],1
82aa,"['791b', '4c87', '3bd7', '60ae']",4
82b1,['e11f'],1
82b4,"['4d36', '5dff', '2f71']",3
82bc,['91fd'],1
82fa,"['b7db', '9ee9']",2
8316,"['1198', 'b7db', '8925']",3
831c,"['6e6b', '6e4d']",2
8329,"['b7db', '119b', '1198']",3
832f,['9212'],1
833a,"['f49a', 'e9e3', '9bba', '135e', '9b42', '9bd5']",6
8349,"['12db', '380d', '60c0']",3
834b,"['14d1', '11dc']",2
8388,['fbaa'],1
84c9,"['016f', '0175', '3683', '3680', '3677', '367d', '0039']",7
84e4,['93e7'],1
84fc,['10a3'],1
84fe,['24c1'],1
8506,"['9cf0', '1159']",2
850b,['9200'],1
851a,"['e345', 'e3d3']",2
8537,['d7d3'],1
8547,"['005a', '0039']",2
854d,"['66f2', '63d0', 'ea8d', 'f23d']",4
854f,"['fe5f', '9a3b']",2
856b,['f535'],1
856e,['24ca'],1
8572,"['6e44', '3680', 'c54e', '01c8']",4
8578,"['c50c', '01a8', '2272', '01c8', '8842']",5
857f,"['e44e', '1d3a', '01a8', 'b7e4', '9f31', 'c4eb', '8896']",7
8581,"['c851', 'e44e', 'c506', '3680', 'fd05', '6e5f']",6
8583,"['1d3a', 'e44e', '367d', '3674', '34aa', '3388']",6
85a5,"['c1d1', 'f561', 'c591']",3
85a7,"['ff35', '6e62']",2
85e5,['7a3e'],1
85ef,['9d02'],1
85f0,"['9a23', '5095', '9ab7', 'e436']",4
860e,['224e'],1
8651,['0160'],1
867b,"['ef80', 'efb4', 'f018', 'f003', 'f01b', 'f000', 'f006']",7
86b0,['f587'],1
86b6,['e3e8'],1
86d9,"['9b04', '9b01', '668f']",3
86f1,"['9496', 'f367']",2
86f7,"['995f', '1382', '9968']",3
86fa,"['24a0', '996e']",2
8708,['91fd'],1
8715,['035a'],1
8718,['035a'],1
8730,['60ba'],1
8733,['60ba'],1
8879,"['9bfa', '9b42', '0fb1', '0f85']",4
89b2,"['9c5a', 'c68f']",2
89d4,['fe8f'],1
89ed,['1ff5'],1
89f1,['8875'],1
89f6,['69ae'],1
89fa,"['886c', '01a8', '3388']",3
8a05,"['e0be', '3b41']",2
8a0f,['e170'],1
8a12,"['1198', '1cb3', '4d50']",3
8a16,['35e2'],1
8a1b,['c463'],1
8a1e,['995f'],1
8a23,"['0fa6', 'bf7c']",2
8a26,"['9ee9', 'b7db']",2
8a28,"['9b3f', '0df6', '5e07']",3
8a2c,['4d02'],1
8a2d,"['c545', 'b7e1', '9ed1']",3
8a32,"['9215', '1f4b']",2
8a34,['0169'],1
8a40,['9968'],1
8a42,['aada'],1
8a4d,"['c0c6', '5808', '3a36']",3
8a73,['93d0'],1
8a75,"['e30b', 'f432', '76c1']",3
8a82,['7a22'],1
8a87,['1fef'],1
8a8f,"['f432', 'e30b', '76c1']",3
8a94,['24af'],1
8a96,['b90c'],1
8a9b,"['105b', '1041', 'e9e3', 'e9d9', '61cb', '3f71']",6
8aa1,"['f432', '76c1', 'e30b']",3
8aaa,"['6091', '9995', '00ec']",3
8aaf,['00ec'],1
8abc,['e421'],1
8ac3,"['99da', '99fb', '9a16', '9a3e', '9a10']",5
8ac7,"['6eaa', '6ead', '6eb3', '6c73']",4
8ac9,"['9d1a', '9d43', '9d49', '9d4c', '9d39']",5
8acf,"['016c', '0169']",2
8ad9,['1e9c'],1
8adf,['3798'],1
8aee,['373f'],1
8af0,['907f'],1
8b10,['e3af'],1
8b13,['c1a3'],1
8b15,"['efb3', 'ef9b', '33a3', '1fe0', '1386', 'ef83']",6
8b16,['373f'],1
8b20,"['c379', 'c129', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd']",11
8b28,['9c9c'],1
8b2c,['24c1'],1
8b40,"['c1d1', 'c258', 'f0f5']",3
8b4a,"['d7d6', '9a01']",2
8b6c,"['ef66', 'efde', '9e21', '9f39', '63be', '248b', '9c5a', '1421', '13ed', '9d1d', 'f32f', '9a11', 'b926']",13
8b73,"['6692', '65e7', 'b7e4', '2272', '884a']",5
8b81,['9b10'],1
8b87,['695b'],1
8b9f,['9b10'],1
8ba9,"['11a1', 'e374', '6e47']",3
8bca,"['59a7', '68b2', '22ad', '50b6', '3680', '01cb', 'c554', 'fe5f', '6fac', 'f562', '6b23', 'e391', '9992', 'c4e8', '228d', '1302']",16
8bd1,"['228d', '84f4', '3b41', 'e3af', '24b5', 'e433', '9a13']",7
8bd3,"['6e6b', '6e71', '9a23', '99a1']",4
8e2c,['9b42'],1
8e4e,['9bca'],1
8e87,['2799'],1
9090,"['2131', '7a08']",2
918a,"['1d3a', '9ee9', '1d3d', '1d04']",4
91bd,['6e8c'],1
91e7,['fe8f'],1
91fb,"['c51f', 'f367', '9cb7', 'efbd']",4
91fd,"['c4e0', 'e36c']",2
9235,['7989'],1
9294,"['b7bf', '0fa6', '6452']",3
92e1,['e175'],1
9308,"['d69e', '76d7']",2
932a,['3879'],1
9332,['bf0b'],1
9338,"['7931', '74d0', '74db', '74ba']",4
933c,"['60ae', '0fb1', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032']",9
9343,['774d'],1
9345,['06ef'],1
9348,"['9a20', '9968']",2
934a,['aae3'],1
9351,"['9a01', '9209']",2
9352,"['4fc9', '58ec', '540b']",3
9356,['3f71'],1
9359,['6091'],1
935c,['0163'],1
937c,"['e08a', 'e03a']",2
937f,"['0166', '0163']",2
9385,['f38b'],1
9389,['6e56'],1
9394,"['9a47', '9212', 'e430']",3
9397,"['bf9d', '1e68', '143b', 'beca']",4
93a6,"['e45a', '6091', '98f7']",3
93b2,['98f7'],1
93b3,['d600'],1
93ba,['aae3'],1
93bc,"['9212', '9ad5', '99d4']",3
93bf,['e3eb'],1
93c2,['bfa0'],1
93c3,"['b7db', '2272']",2
93cd,"['04d4', 'd722', '7973']",3
93f4,['6cc1'],1
9421,['9b6c'],1
9423,"['1caa', '34b3']",2
9454,"['5998', '9ef5', '9f01', '9f31', '9f10']",5
9456,"['9eda', '9f01', '1d49', '65e7']",4
948a,"['2272', '9ed1', '9ee9', '1d49', '1d3a', '65e7']",6
9491,"['9ad5', 'c506', '3677', '65e7', '1cd1']",5
949a,"['e8f7', '8896']",2
94a1,"['c509', '1198']",2
94ae,"['9c30', '9c65']",2
94b1,['00a0'],1
94bc,"['c87b', '91b3']",2
9504,['9a4c'],1
950d,"['6eef', '143b']",2
9511,['0fe9'],1
951b,"['e22e', 'e221', 'f0d7']",3
953e,"['9965', '2281', '99a1']",3
9547,['382b'],1
9584,"['9ee9', '2278', '3680', 'c4ee', 'b7db', '36b2', '9a29']",7
0662,"['c4e6', 'e0df']",2
068e,['efbd'],1
06a0,"['9c8e', 'e385']",2
06a2,['9a3b'],1
06a4,['6595'],1
06af,['06e3'],1
06b3,"['347c', 'e0d8', '60d2', '93d0']",4
06b5,['e412'],1
06b7,['392f'],1
06b9,['4eac'],1
06bb,['2239'],1
06bd,['e3d0'],1
06be,['33a0'],1
06c3,"['9ef5', 'fd2b']",2
06c6,['3689'],1
06ce,"['01a8', '503e', '1cf8']",3
06d9,['9b4a'],1
06db,['668f'],1
06dd,['5647'],1
06df,"['2272', '1198', '848d', '9f10', 'c548', '367d']",6
06e3,['fc0e'],1
06e5,"['3680', '9ef5', '1d43', '1198']",4
06eb,"['5998', '9f10', 'e1a7']",3
06ec,"['887e', '8865']",2
06ef,"['fd05', '3683', '369f']",3
06f1,"['fd05', '890d', '99fb', '3527']",4
06f5,['1157'],1
06f7,['ed8f'],1
0717,['1198'],1
07e2,"['f535', 'e1a6', 'f587']",3
07e4,"['5095', '509e']",2
07e7,['f3d9'],1
07e9,"['6c32', '28a3', '475b']",3
07f0,"['695b', '99ad', '99b6', 'ed7a']",4
07f2,['e436'],1
07fd,"['f576', '03f1', '0345', '7814']",4
07ff,['3492'],1
0801,['6581'],1
080f,['1f8e'],1
0813,"['779f', '2341', 'e932']",3
0819,"['d73c', '8f8c', '86e3', '055e', '5fb2']",5
081b,"['6595', '5f45']",2
081e,"['99c2', '99c5', '99e3', '99e9']",4
0829,['b0fd'],1
0830,"['1d49', 'fd05', '3680', '9f2e', '6e56']",5
0832,"['1198', '01c8', 'fd3b']",3
0834,['4cd7'],1
0837,['d7ca'],1
0839,['149b'],1
083d,"['369f', '1198', '890d', 'b7db']",4
0840,['bf88'],1
0842,"['369f', '3515', '88b9', 'b7db']",4
0846,['4d84'],1
0848,"['3388', '369f', 'b7db', '9f31']",4
084a,['111c'],1
0852,"['1e27', 'fd05', '58ce']",3
085b,['4ed8'],1
085f,"['1295', 'c62e', '2dc3', '6e3e', '584a', '0231']",6
0864,"['e26b', '23e6', '1d43', '246b', '35a5', '3e53', '2401']",7
0866,['fe71'],1
0869,['fce5'],1
0870,"['00ec', '6091']",2
0871,['1f60'],1
087b,['9a63'],1
087d,"['7931', '587a', 'b7db']",3
0880,"['58b6', 'e9b7']",2
0881,['e3d0'],1
0887,['1fef'],1
088c,"['9d39', '9cfc', '9d46']",3
0892,['11af'],1
0896,"['369f', '9ee9', '3388', 'fd53']",4
08a0,['d703'],1
08a7,['3492'],1
08af,['6382'],1
08b1,['347c'],1
08bc,['68ce'],1
08c4,['6be4'],1
08c6,"['369f', '01c8', '3388', '1198', '890d']",5
08c8,['65ab'],1
08cd,"['4fd5', '35df', '8875', 'b7db']",4
08d5,"['1f6b', 'b0fd']",2
08d7,"['1d49', '3689', '2275', '1198', '88c5', '890d']",6
08da,['1f6b'],1
08dc,"['368c', '8972', '1d49', '890d']",4
08e0,['562d'],1
08e2,"['3515', '368c', '9ee9', '1d3d', '1d43', '503e']",6
08e9,"['1ef7', '1f04']",2
08eb,"['c506', '9edd', '1d49', '1198', '886c']",5
08ee,"['c662', 'e2a7', 'bfb2']",3
08fa,['9cf0'],1
0906,"['e957', '791b']",2
0909,"['3683', '8972', '1198', '2275']",4
090b,['c463'],1
090e,"['fe71', '6091']",2
0918,['9b10'],1
091d,['3721'],1
0920,['1f8e'],1
092c,['c413'],1
093c,"['8b80', '3241', '0521']",3
0942,"['367d', 'c54e', '8925', '2290', '2272', 'fd05']",6
0946,['9d39'],1
0948,"['89b9', 'e3b2', '9f23', '97c7']",4
094b,['9d39'],1
094e,"['e396', '5dc0', '764e']",3
0953,"['9f04', '9ee9', '369c', '3388', '1d3d']",5
0955,['fea7'],1
0959,"['3680', '367d', '369f']",3
0961,['fd14'],1
096d,"['24ca', '998c']",2
0970,"['5e07', '5e03']",2
0973,['e40f'],1
0976,"['9968', '990c']",2
0985,"['0169', '016c']",2
0987,['917a'],1
0989,['fd58'],1
098e,"['9b29', '9ba7', '55d2', '36b5', '298b']",5
098f,['016f'],1
0992,"['8bd3', '7807', 'e96d', 'c448']",4
0995,"['9e86', '9b6c', '11e3', '283c', '0f1f', '20a9', '6b23', 'c554']",8
09ac,['130f'],1
09af,['e374'],1
09b8,"['032b', '7a0b', '7a08', '7a4a', '7a86']",5
09c2,"['2284', '9a3b']",2
09c8,"['01f5', 'fd47']",2
09ca,"['4417', '5dff']",2
09cd,"['3680', '3689']",2
09cf,"['2278', '3680', '36a2']",3
09f8,"['f584', '7de6', '7d6d', 'f624', 'f5f8']",5
0a03,"['8607', '86e3', 'e2fe']",3
0a2a,"['6e89', '6e6e']",2
0ad1,"['c150', '65e7', 'fd05']",3
0b05,"['98f4', 'b7db', '9968']",3
0b08,['b926'],1
0b17,"['366b', '1198', '887e']",3
0b1a,"['9215', '9977', '6692']",3
0b1f,['06e3'],1
0b23,"['d7dc', 'e3df', 'e421']",3
0b26,['999e'],1
0b29,['00a0'],1
0b2b,['d7d3'],1
0b2e,"['d7d3', '9968']",2
0b33,"['369c', '3388', 'fd3b']",3
0b38,"['e3a9', 'd7cd']",2
0b3d,"['69ae', '9a04']",2
0b41,"['0160', '50b3']",2
0b43,"['34e1', '2471', '23e0']",3
0b45,"['119b', '2272', '66c5', '98f4']",4
0b47,['e3bd'],1
0b49,['997a'],1
0b4c,"['7735', 'ed8f', '1198', '98f4', 'c509']",5
0b4e,['9c73'],1
0b50,['9a23'],1
0b52,['6091'],1
0b53,['99e6'],1
0b5f,"['99fb', '9968', '3680', '9ee9', '1198']",5
0b62,"['1198', '2284', '9ee0', '9ee3', 'b7db']",5
0b66,"['3680', '3689', '369f']",3
0baf,"['b7db', '11e3', '9b6c', '4fe1', '20a9', '283c', 'c150', '68b2', '6fa6', '6b23', 'f562', '6abd', '6c37', 'e3b0', 'c554', '6fac', '59a7', '0f1f', '2275', '22ad', '748e', '2290', '4c1e', '1ccb', '2272', '00ec', '7499', '01cb', '01c8', 'c4e8']",30
0bb0,['369f'],1
0bbc,"['3515', '1d43', '883a', 'b7db']",4
0bc4,['1ff5'],1
0bc9,"['fe5f', '00ec', '9212']",3
0bd8,"['01a8', '2278', '8875']",3
0bd9,"['9ee9', '01f5']",2
0bdc,"['0291', '017a', '021a', '05a7', '025e']",5
0be6,"['9a3e', '1d5b', '999e']",3
0be8,"['2272', '11e0', '226f']",3
0beb,['c501'],1
0bee,"['3199', 'be61', 'c1d1', '56d4', '0fa5', 'd703', '0ec6', '2d07', '8e90', '0d42']",10
0bf6,"['e9b0', '9406', 'ea39', 'ea3c']",4
0bfa,"['2272', 'b7db', '5998', '88d5']",4
0bff,['c84b'],1
0c14,['6692'],1
0c16,"['9bde', '9ca7', '9bb2', '9a81', '9be9']",5
0c18,['2272'],1
0c24,"['0169', '016c', '0078']",3
0c3e,"['99da', '9977']",2
0c41,"['313f', 'e9dc', '226f']",3
0c59,['475b'],1
0c5c,['637c'],1
0c61,['1f58'],1
0c71,['e421'],1
0c78,"['c260', 'c05e', '04d4']",3
0c7d,"['b7db', '337f', '337c', '3382', '3388', 'b7e1', 'e47f', 'e485']",8
0c80,['9c67'],1
0c88,"['9c67', '2dd9', 'e400']",3
0c8c,"['99da', '9977', 'e0be']",3
0c91,['e0d6'],1
0ca4,"['03b4', 'e9b0', '9466']",3
0cab,"['d703', '9f29', 'f165', '8bb2']",4
0cbc,"['5e03', '4de1']",2
0cdd,"['c637', 'fd27', 'fd30', 'fd3b', '4782', 'fd2b', '60bd', '4f13', '74d0', '74db']",10
0dda,['ed77'],1
0e5c,['89d0'],1
0e5d,['89d0'],1
0f3f,"['367d', '9ee9', '9ee3', '2272', '1198', '884a']",6
0f46,['1198'],1
0f49,['e436'],1
0f4b,"['779f', '76ed', '77f8', '9001']",4
0f4f,"['5050', '4fd5', '5047']",3
0f51,"['b7e1', '1198', 'c4fd', '23f2']",4
0f53,"['9215', '6091']",2
0f55,['5892'],1
0f57,['1f58'],1
0f59,['fe71'],1
0f5b,"['c528', '04ea', 'e002']",3
0f62,['c1a3'],1
0f6b,"['6ad2', '7015']",2
0f6c,['00dc'],1
0f6f,"['b7db', '6b08', '701b']",3
0f71,"['4fdb', '5050', '4fe1']",3
0fac,['e406'],1
0fb1,['e3af'],1
0fb2,"['c622', 'dfad', '35eb', '35ee', '35f1', '604d', '5f77', '3601', '60c6', '6029']",10
0fb5,['9215'],1
0fbe,"['99d4', 'e3af', '668f']",3
0fce,"['581d', 'fbcc', '9f7a', 'bf88', 'e214']",5
0fd0,['5965'],1
0fd4,"['0163', '9977', 'e3af']",3
0fdb,"['369f', '2278', '99fb', 'e400', '2272']",5
0fdc,['c4da'],1
0fde,['f374'],1
945e,"['2272', '9eda', '9ee9']",3
945f,"['50b3', '50b9', 'e393', 'e42d', '9212']",5
946c,"['99fb', '99cb']",2
9471,"['4d36', '58fe']",2
9492,"['99fb', '9977', '369f', '3680', '2275', '2272', '505c']",7
949f,['2272'],1
94a0,"['2272', '9ee9', '9ed1', '1198', '886c']",5
94aa,['fd1c'],1
94c2,"['772c', '72db', 'e957', '04ea', '608a']",5
94c3,"['3655', '9efe', 'fd3b']",3
94cb,['f587'],1
94d2,"['9466', 'e9b7']",2
94d7,"['9cc9', '6692']",2
94d8,['e0f5'],1
94da,"['e9b0', 'e9b7']",2
94dc,['3a33'],1
94e2,"['1cb3', 'c509', '9f0a', '3680']",4
94e6,"['11bd', '23fb', '23ef']",3
94ea,"['8b88', 'fcd7', '2d66', '04ea']",4
94f6,"['99e0', '99e6']",2
94f8,"['0fa6', 'd600']",2
94fe,"['06da', '0516', '793c']",3
9507,"['5e85', '5eb4', '5ea6', '5e7c', '2f8a']",5
951d,"['995f', 'e43f', '9977']",3
9528,['e170'],1
952c,['b0fd'],1
952f,['6be4'],1
954e,"['ed6e', '883a']",2
9550,['5ccd'],1
9554,"['60bd', 'f39b', '6770']",3
9556,"['60bd', 'f39b', '3e43']",3
9559,['5cb2'],1
955c,['9474'],1
955e,"['9eda', '296b']",2
9560,"['9496', '93e7', '93d0', '28a9']",4
9564,"['503e', '9b5c', '01c8']",3
9567,['6452'],1
9571,"['ed68', '9e80']",2
9577,['8a66'],1
957d,"['e433', 'e466', 'e451']",3
95bf,['b884'],1
95f2,"['791b', 'efaa', '3f4e', '22a4', '22a1', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",27
9642,"['3677', '65e7', '99a1', 'c506', '9eda', '3388', '1198']",7
96ce,['1f52'],1
96d3,"['4329', '5ea6']",2
96d7,['e3df'],1
9737,"['5cb2', '5cd4']",2
973c,"['8a6d', '293a', '29b7']",3
9746,"['3418', '9e12']",2
9748,"['5898', '2e7d']",2
9754,"['e374', 'c0eb']",2
9757,"['1cb6', '1198']",2
9761,['c087'],1
9766,"['8821', '2e7d']",2
9768,"['8fc2', '3813', '9ed4', 'be32', '99a4', '94b7', '9ca8', 'c4d1']",8
976a,"['7931', '04df', '63cd']",3
976d,['e3e2'],1
976f,"['c3af', 'c2d6']",2
9773,['9af6'],1
9775,"['63c4', '10c9']",2
9777,['c1d1'],1
977c,"['04df', '7931']",2
9783,['540b'],1
9785,['f504'],1
9788,"['9d08', '10c9', '9b6c', '11e3', '283c', '0f1f', '4c1e', '20a9', '748e', '7499', '4cbd', 'aa93', '6090', '608a', 'c622', 'bfa3', '375f', '6032', '105b', 'ef6f', '63a9', '2239', 'c883', '63bb']",24
978b,['0f51'],1
978d,['9c1a'],1
978f,['78b5'],1
9797,"['b7e4', 'fd53', 'b7db', '6e41', '5e03']",5
979a,"['2d66', 'ffff', '8b88']",3
979e,"['e3c4', '00ef']",2
97a0,['2a19'],1
97a7,"['9b10', '0163']",2
97af,"['91be', 'aae0']",2
97b9,['34ce'],1
97bb,['aada'],1
97bd,['e904'],1
97bf,"['4046', '6032']",2
97c3,['4d6a'],1
97c6,"['54ce', '4d36']",2
97cb,"['101a', '1027', '341b']",3
97cd,"['b7db', '2272', '886c']",3
97cf,"['101a', '100d']",2
97d3,['c54e'],1
97d8,['921b'],1
97d9,['c54e'],1
97e2,['01c8'],1
97e3,['7719'],1
97fc,"['296b', '8e6c']",2
97fe,"['3876', '9212']",2
9803,"['76ed', '9001']",2
980b,['6091'],1
9814,['b8f3'],1
9816,"['5329', '7926']",2
9819,['afb3'],1
981e,['8ea2'],1
9820,['5cb2'],1
9823,"['6e59', '1198', '2275', 'fe1c']",4
9825,"['1f61', '4594']",2
9828,['e167'],1
982b,"['548d', 'e932']",2
986e,"['1421', '12f5']",2
9880,"['a04d', '3810']",2
9888,"['c5ce', '9ed1', '9ee0', '9f2b', '1d46', '3388', '9658', '402e']",8
98c9,['b884'],1
0268,"['61ba', '61cb']",2
026a,['9a01'],1
026f,['60a5'],1
0274,"['b7db', '1d40', '35e2', '016c']",4
0278,['23b0'],1
027f,['1178'],1
02a0,"['6cdf', '6cb5']",2
02a2,"['c448', 'c1d1', '9ae1', 'c2d9', 'c30f', '7973']",6
02a9,"['6b1d', '6ad2']",2
02b4,"['6b23', '6fac', 'c554', '59a7', '01cb']",5
02b6,"['9992', 'c4e9']",2
02b8,"['1fef', '1ff2']",2
02bb,['9992'],1
02cb,['3388'],1
02cd,['2772'],1
02d3,['9b10'],1
02d5,['e361'],1
02d7,['99b3'],1
02d9,['362b'],1
02dc,"['fcd7', '9e6e']",2
02de,['01b6'],1
02e2,['1128'],1
02e7,"['4ec0', '367d', '99ef']",3
02eb,['2179'],1
02f7,"['c413', '8dab']",2
02f9,['1e27'],1
0306,"['1421', '04ea']",2
030d,['bee8'],1
0310,"['fbcc', '0f09', 'bfa0']",3
0317,['9c30'],1
0321,"['1027', 'ea39', '10c9']",3
032e,"['04df', 'fe3a', '5329']",3
0335,"['58f2', '7973', '99f5', '105b', 'ef6f', '63a9', 'c883', '63bb', '7499', '748e', '9b6c']",11
033c,['761c'],1
0351,"['9e19', '3810']",2
035a,"['9f31', '9f34', '9f2e']",3
036b,['8b27'],1
036d,"['9b4a', '3015', '9e8c']",3
0370,"['1e34', '8b27']",2
0372,['aae3'],1
0374,"['c448', '143b', '8bb2']",3
0376,['4cd7'],1
037b,"['c448', 'e01e']",2
0382,"['c1c2', 'f3d4', '60a2']",3
0384,['9a04'],1
0388,"['60a2', 'c249']",2
038b,"['050b', 'b834']",2
038d,"['5432', '543f', 'ed86']",3
0399,"['e1e0', 'e384']",2
039d,['1e68'],1
039f,"['e19c', '11e3']",2
03a4,"['1e68', '1dbf']",2
03a6,"['9466', 'c448']",2
03a8,"['9a4f', '53fe', '28b4']",3
03ab,['d6e3'],1
03b3,['563a'],1
03bf,"['9466', '032b', '3015']",3
03de,"['9d11', 'e9b7']",2
03fa,"['9d08', 'e9b0']",2
041a,"['0f00', '130f']",2
0427,['1123'],1
0480,"['9ba8', '9bca', '9b77', '9bba']",4
05a8,['c5af'],1
061c,"['9b6c', '283c', '11e3', '0f1f', '748e', '7499', '9b77']",7
0626,"['84f4', '3388', 'fd05', '3527', '352a', '3686', '3703', '3706', '88fe', '885b']",10
0637,"['9f7a', '3499', 'e287', 'fce9', 'e214', '6d4c', 'bfb8', '9ced', 'e9c6', 'e93f', 'c50c', '0f30']",12
063c,"['3bb6', '3216', 'e418', 'e342', '66f2', '9a4e', '3855', 'c4f2']",8
063f,"['6032', '375f', 'bfa3', 'c622', '608a', '6090', 'aa93']",7
06a5,"['c186', 'f024']",2
06e9,['1cbf'],1
077e,['9177'],1
078b,['9a10'],1
07a5,"['65e7', '1192']",2
0894,['88c5'],1
08ae,"['2f96', '038a', '8821', '7931']",4
08bf,"['e393', '2272', '1198', '883a']",4
08e4,"['c40c', 'de1b', '1ca7', '4d91', 'bfaf', 'c1e0', 'c2c1', '4350', 'b850', '3524', '3680']",11
090f,['4ca3'],1
0912,['ea4c'],1
0944,['ea4c'],1
0945,['2e7d'],1
0960,['147e'],1
097d,"['2272', '1d3d']",2
09b3,"['369c', '1198', '886c']",3
09df,"['3492', 'c3cd', '8fb0', 'b08b', '77cc']",5
09e0,"['b7db', '886c']",2
09e7,"['886c', 'b7db']",2
09eb,['be8e'],1
09f5,"['ddb5', '6765']",2
0a01,"['890d', '4d43']",2
0a07,"['c1d1', 'fe97', '54fb', '2465']",4
0a1a,"['9001', 'c260', '8b9a']",3
0a1c,['ed89'],1
0a23,['91f4'],1
0a2b,['c348'],1
0a2f,"['0f98', 'c2d0', '791b']",3
0a32,['de1b'],1
0a34,['475b'],1
0a35,"['7926', '0f16', '9c65']",3
0a3a,"['c1c2', '4d43']",2
0a40,['6de8'],1
0a43,['0eb2'],1
0a46,['ed7d'],1
0a48,['f66f'],1
0a4a,['e8ea'],1
0a4c,"['6065', 'e361', 'c267']",3
0a4e,['c0f1'],1
0a50,['f5cd'],1
0a55,"['e3c4', '00ef']",2
0a59,"['8bc3', 'fe3a', 'c267', '9f7a']",4
0a64,"['f2e4', 'e9dc', 'fc8b']",3
0a6c,"['1df3', '883a', '9ece', '8bc3']",4
0a6e,"['fbcc', 'b7cf', 'e350']",3
0a70,['e385'],1
0a72,['50b6'],1
0a93,"['12e8', '99bf', '5047']",3
0a96,['127b'],1
0a99,['5cb2'],1
0aa0,['d73c'],1
0aa7,"['1d5e', '9a4c']",2
0aa8,['0cc1'],1
0aaf,['e393'],1
0ab0,"['77ba', '295e']",2
0ab2,"['105b', '22a7', '9d1e', '9466']",4
0ac0,"['4594', '5874']",2
0ac1,['386a'],1
0acb,"['8f95', '548d']",2
0add,"['6d02', '23ef', '244a', '8b27', '30fd']",5
0b3b,"['4d36', '239f', '23f5', '2407']",4
0b57,"['c521', '8f7d', '7973', '2951']",4
0b59,['5cd4'],1
0b5d,['5cc4'],1
0b5e,['c15a'],1
0b67,['9c93'],1
0b6d,"['fe76', '224e', '6f36']",3
0b70,['c15a'],1
0b7c,['e105'],1
0b84,"['1d3d', '2272']",2
0b86,"['74b8', '5cbb', '5cc4']",3
